1584189015586,25.70257,56.78391,
1584189038581,25.70257,55.77454,
1584189204557,26.05684,54.76681,
1584189337574,25.8208,55.77454,
1584189349593,26.17465,55.77454,
1584189361541,26.05684,54.76681,
1584189372576,26.05684,55.77454,
1584189384562,26.05684,55.77454,
1584189395581,26.05684,55.77454,
1584189407581,26.17465,55.77454,

